,tweets,ano
47,sofrendo bullying pois contei pros colegas de trabalho que meu namorado calça 48,2017
48,"Terminada a fase de votação do público, é agora altura de analisar cada trabalho, cada mensagem e todo o empenho colocado nesta causa. O nosso muito obrigado.  Em breve teremos novidades.",2017
49,"A filha da minha colega de trabalho esta se cortando, com depressão aos 13 anos, pq na escola fizeram bullying com  o cabelo dela e  a testa dela. Ela tem o cabelo crespo, se deixa solto dão risada, se prendem zoam a testa que é grande.",2017
50,"Quantos héteros já perderam a vida ou sofreram bullying na escola apenas por serem héteros? Quantos tiveram que esconder sua heterossexualidade para a família, os amigos e colegas de trabalho? Esse delírio só existe na cabeça de quem quer nos manter em posições subalternas.",2017
51,Sofrendo bullying no trabalho,2017
52,Oh eu levei bullying qnd era puto NÉ kkkk juro tempos eram sombrios mas baby its all good porque agora arrasto quem eu me der ao trabalho de arrastar dred juro sabe bem crescer e deixar de ser feio,2017
53,Já não basta o bullying no trabalho,2017
54,fazer um trabalho sobre bullying é tao mau quando voces querem falar sobre isso mas sabem que vao ser gozados por estarem se a fazer de vitimas ao mostrar o quanto sofreram ao serem vitimas de bullying e tornavos insensiveis,2017
55,"E assim, cheguei no segundo semestre, ganhei um curso de inglês pelo instituto federal, executei um trabalho sobre bullying no caic, escrevi o primeiro capitulo do meu livro",2017
56,Sofro bullying por não ter e-mail do gmail toda vez que os colegas me pedem o e-mail pra mandar trabalho,2017
57,"Ow! Eu não trabalho com bullying, porque sou do bem.",2017
58,Eu:  - Sabia desenhar - Passava cola - Colocava os nome nos trabalho - Pegava no gol  Ninguém ousava praticar bullying com um cara tão daora,2017
59,Já sou alvo de bullying no trabalho rs kkkkkkkk,2017
60,mostrei meu trabalho de sociologia sobre bullying pra minha mãe ela quase chorou se ela n é a mais fofa da vida eu n sei quem é,2017
61,Outro dia o meu colega de trabalho comentou que iria criar um perfil no Twitter. Se ele ver as merdas que eu escrevo aqui vou sofrer bullying no trabalho pelo resto do meu contrato,2017
62,"apresentei trabalho sobre bullying e deixei os bolsominions loucos com tanta coisa que disse, só ficaram cochichando até a prof pedir silêncio (coragem n tem pra falar alto) missão cumprida!",2017
63,Sofrendo bullying com meu nome da Rafa no trabalho que triste,2017
64,alias foi bem bizarro voltar la pra fazer um trabalho aobre bullying,2017
65,"Esse trabalho sobre o bullying ta me fazendo ver as pessoas de outra forma, tai doido",2017
66,"Trabalho numa universidade que tenta motivar seus alunos de maioria negra a ter orgulho de sua cor, da história que nasce na África, e ainda assim minha aula é às vezes perturbada por cânticos cristãos de salas vizinhas, tenho aluna sofrendo bullying por ser do candomblé.",2017
67,E quando a gente sofre bullying no trabalho... O que fazer?,2017
68,"Vim p trabalho com a camisa do Vasco e quase q nao deixam eu entrar na loja, bullying real",2017
69,"se eu vou arregar em fazer meu trabalho de psico da educação sobre bullying + lgbtfobia por causa da ansiedade em apresentar isso sozinha?  com certeza. com muita vergonha, mas com certeza",2017
70,"Não acredito que o software gere problema de bullying, pois poderá ser utilizado como parte integrante de um trabalho diversificado onde para cada grupo de estudantes sejam propostas atividades de acordo com suas necessidades formativas. @prof_Vida",2017
71,"#TEC10_UTFPR @prof_Vida  o bullying acontece quando não se faz o trabalho da maneira correta com os estudantes, sem segregar e sim integrar a utilização do software só trará benefícios",2017
72,Eu tinha um trabalho pra fazer sobre o bullying mas já me esforcei demais hoje,2017
73,"Ontem estavamos discutindo sobre isso no meu trabalho e um colega meu disse que a maioria das coisas sobre bullying hj é frescura, quase rodei a baiana",2017
74,"#tec10_UTFPR @prof_Vida Com referência ao software ser um catalisador do bullying, acredito que possa sim vir a ocorrer, por isso deveria ser feito todo um trabalho antes com a turma e acredito que depende do andamento da aula, portanto é possível evitar essa situação.",2017
75,"hj a menina tava apresentando trabalho e falou: ""eu sofro bullying pq eu gosto de k-pop, mangá, e otaku"" aí outro menino falou no fundo da sala: ""n ta errado""  KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK  eu morriiiiiiiiii",2017
76,"Pessoas estamos fazendo uma pesquisa para um trabalho de escola, votem please VOCÊS JÁ FORAM VÍTIMAS DE BULLYING?",2017
77,"A No Bully resolve cerca de 90% dos casos de bullying nas escolas em que está presente, através dos métodos de trabalho. Não estás já farto que este ainda seja um problema na nossa sociedade? Sê parte da solução! #NoBullyYesLove",2017
78,Paradinha? Quero kkkk  Modo ocioso no trabalho aí tem praticar bullying com alguém,2017
79,"VR- você é meu amor e ódio juntos,te odeio,mas mesmo assim não deixa de ser meu!! Sofro bullying na rua com as meninas q são loucas por vc kkkkkk ser sua namorada emprestada me deu trabalho",2017
80,"CONFESSO Q EU IA COLOCAR FT DO ASTRO TD, Mas como eu lotei o trabalho de Coreia, Eunwoo e Umji, minhas amgs iam me matar pq só eu era kpopper  nesse grupo sksjsj MAS valeu a pena enaltecer ele ve o povo babando nele  Foi trab sobre bullying e padrão de beleza bicho ssjjs https://twitter.com/cominhyuk/status/933731119970897920",2017
81,"É estranho (e um pouco engraçado tmb),qdo por causa do seu trabalho, vc é obrigada a conversar com pessoas q fizeram bullying com você.",2017
82,"Fale o que quiser de mim (provavelmente vou até apoiar o bullying em mim), mas não fale que eu não trabalho.",2017
83,Acabei de fazer meu trabalho de Química é minha redação sobre Bullying😍📚👏,2017
84,Nunca pensei que fazer trabalho sobre bullying poderia me trazer enjoo,2017
85,"Saindo d trabalho,em casa vou votar muito em Mona, sim.. me contradizendo, mas tem coisa q ñ dá, ouvi o áudio na rádio da amigona de Camargo. Sou radicalmente contra preconceito, bullying e arrogância. Camargo ficar é fortalecer Flávia. Qro + q nunca Flávia fraca.",2017
86,Sofro bullying por não tomar café aqui no trabalho a pessoa me olham assim:,2017
87,"existe um grupo de trabalho na secretaria de educação para debater questão que provocam evasão escolar ligada a bullying, homofobia e racismo chamado Rio Escola Sem Preconceito, ele quer mudar o nome para algo mais positivo",2017
88,"eu não aguento maisssss, é treta em casa, é tudo junto, o bullying no trabalho, eu perdi minha confiança tudo que esteja parecendo bem, não está",2017
89,"Bullying não é motivo pra matar ninguém! Assédio moral no trabalho é??? Nada justifica. Esse garoto pode ser apegado ao irmão, mas deve ter alguma psicopatia grave.",2017
90,"Gostaria de encontrar alguém que já sofreu bullying pela internet, ou na escola, no trabalho... Gostaria de conversar, tenho um debate quinta e gostaria de saber um pouco mais sobre isso, histórias de preferência. #SegundaDetremuraSDV",2017
91,"Desde que o ""menino querido"" faça o seu trabalho os jogadores não importa o que fazem. Depois na champions acontece bullying",2017
92,"""Por causa do Sábado deixei o trabalho no Shopping. Na escola sofri bullying. Tudo para viver a emoção do batismo. https://www.facebook.com/jaeleneas.araujo/posts/1861877180506872",2017
93,"Toda a minha criatividade ja usei no trabalho do bullying, nao sobrou nada pro do aborto",2017
94,então né essa noite foi a finalização de um trabalho q a escola da minha mãe ta fazendo e o trab é tipo anti bullying/ racismo etc,2017
95,Preciso de imagens assim com rage pra colocar no meu trabalho sobre bullying * -- *,2017
96,Parabenizo pela qualidade do trabalho.... Vcs são fantásticas! Um dia desse a @jwallauer perguntou se alguém poderia colaborar com o Mamilos no assunto sobre Bullying e eu fiquei super tentada a me candidatar. Fico feliz pelo trabalho de vocês!,2017
97,"mentira! não faz um trabalho, conversa a aula inteira, atrapalha, faz bullying com todo mundo e ainda bate nos colegas",2017
98,"No casório da Laiza minha mãe viu o quanto eu faço bullying com o Lucas, e disse que se ele se revoltar vou ser a primeira a morrer. Hj ele me disse que é um ótimo atirador, o ajudei a fazer o trabalho todo.",2017
99,"vou me isolar no trabalho, é muito bullying",2017
100,Eu venho pro trabalho pra sofrer bullying,2017
101,"Bota o fone de ouvido no trabalho e corre pra ver o episódio 4 que já está no ar! Vai ter blush e vai ter (um pouco) de bullying, corre lá!",2017
102,gente alguém sabe onde postaram o tal video do menino autista que sofreu bullying? preciso pra um trabalho da escola,2017
103,"A parte do bullying é mesmo, mas do mais fácil né não, dá tanto trabalho manter as coisas lisas, deus me livre, desisti, deixo quase tudo praticamente",2017
104,"Não importa se for o mais eficiente, ou se é alguém que conhece todo o trabalho por estar mais tempo ali. Se entrar alguém com ensino superior, esse alguém vai virar o líder. Não é justo, muitas vezes não é. Mas tb é injusto que essa pessoa sofra bullying.",2017
105,"Hoje foi meu pior dia. Teve um trabalho de bullying e tive que aturar os imbecís que fazem/faziam bullying cmg falando como o bullying é errado, deu vontade de tacar uma cadeira mas tive que ficar na minha. Que ódio.",2017
106,Concordo!!! Ele é culto! Educado! Inteligente! Sério! Conheço apenas o seu trabalho pela TV!O Brasil está em coma com o Besteirol BULLYING,2017
107,Sofre com bullying e assédio moral no ambiente de trabalho? MANDE A CALMA E O BOM SENSO PRA CASA DO CARALHO!!  Aqui vão dicas de especialistas sobre a melhor forma de enfiar a mão na cara da vagabunda do RH; #dicas #top #trabalhosaudável,2017
108,PÁRA DE ME FAZER BULLYING lol pita. LOVE IU E NÃO ME MATES QUANDO VIRES O TRABALHO QUE TENS QUE FAZER NO GRUPO ❤️💛❤️💛,2017
109,Bullying no trabalho aumenta risco de diabetes tipo 2 https://doutorjairo.blogosfera.uol.com.br/2017/11/13/bullying-no-trabalho-aumenta-risco-de-diabetes-tipo-2/?utm_content=geral&utm_campaign=twt-noticias&utm_source=t.com&utm_medium=social via @JairoBouerDr,2017
110,Do @JairoBouerDr: Bullying no trabalho aumenta risco de diabetes tipo 2 https://trib.al/Lul0WaM,2017
111,Bullying no trabalho aumenta risco de diabetes tipo 2 https://trib.al/iyDe7Mi,2017
112,RTUOLNoticias: Bullying no trabalho aumenta risco de diabetes tipo 2 ift.tt/2hx7xcG,2017
113,Bullying no trabalho aumenta risco de diabetes tipo 2 https://trib.al/iyDe7Mi,2017
114,"Em seu primeiro trabalho na TV, Gabriela Medvedovski interpreta uma adolescente que sofre bullying, tem problemas com o peso e vive o drama da gravidez precoce - Heloisa Tolipan heloisatolipan.com.br/gente/…",2017
115,"Cansado de sofrer bullying dos colegas de trabalho, o comediante  @RodrigooMarques tira férias e vai para um spa. Feliz com o resultado o comediante posta em suas redes sociais uma foto mostrando o seu progresso. #ACulpaEDoRodrigo @ComedyCentralBR  😂😂😂",2017
116,"Meu, a mulher tava fazendo bullying com com colegas de trabalho enquanto gravava um filme sobre bullying, tipo, entendeu super bem a mensagem do filme 👌🏼",2017
117,sofrendo Bullying no trabalho por ser capricorniana :(,2017
118,Só a Nathalha dizer que vai processar ele por ter escrito errado e ela ter sofrido bullying KKKKK aí a gnt ganha uns pontos no trabalho,2017
119,Abusos e ataques psicológicos acontecem também no ambiente de trabalho. Entenda o que é o workplace bullying e... fb.me/2saKSJEpu,2017
120,"Seu trabalho é ouvir os alunos | Sapato voador, gravidez e bullying: a rotina de uma mediadora nas escolas brasilcomenta.com.br/seu-tra…",2017
121,"Seu trabalho é ouvir os alunos | Sapato voador, gravidez e bullying: a rotina de uma mediadora nas escolas brasilcomenta.com.br/seu-tra…",2017
122,"Juro NUNCA mais digo que quero que me façam companhia no trabalho, dizer que sofri de bullying é pouco",2017
123,Sofro bullying no trabalho,2017
124,"O Grêmio fez um trabalho lindo espalhando frases pela escola sobre Bullying, Intolerância Religiosa e Suicídio para conscientizar os alunos.",2017
125,"Hoje eu sofri muito bullying no meu tão grande trabalho, obrigada edna!",2017
126,Os efeitos do bullying no ambiente de trabalho | IBC Coaching ibccoaching.com.br/portal/os… via @Pisskka,2017
127,Bullying no trabalho: um mal invisível fb.me/IsxRsBJT,2017
128,to sofrendo um bullying na agência porque eu escuto funk enquanto trabalho,2017
129,- quando a minha professora de geografia entrou em trabalho de parto NO MEIO DA AULA  - quando um menino que sofria muito bullying pq era gordo começou a jogar as carteiras pra cima da turma e a gente teve que fazer uma barricada de mochila pra se proteger,2017
130,"O trabalho de Isabelle e das meninas sobre o bullying ficou muito maravilhoso, fizeram a sala toda chorar  👏",2017
131,"tipo no trabalho de sociologia a gente tem que gravar um vídeo aí a gente faz bullying com o menino no vídeo, aí ele perguntou quem vai fazer, aí o menino respondeu ""a milleny faz"" daí o arrobaagá disse ""faz bullying milleny"" aí+",2017
132,"estou sofrendo bullying por ser a unica a falar chup chup aqui no trabalho, revoltada",2017
133,mt bom ambiente de trabalho agr ele sofre bullying,2017
134,Ela faz um trabalho brilhante de combate ao ódio e bullying contra crianças que fazem parte de minorias. Atacá-la é ignorância inominável!,2017
135,"Filme de bullying, trabalho sobre bullying sei que é importante e pah, mais não aguento mais falar sobre isso 😒",2017
136,Eu sofro bullying no trabalho todo dia,2017
137,"Oficinas sobre bullying, mercado de trabalho, questões de gêneros... Para o ensino médio, e de tarde ia ter mais algumas coisas",2017
138,"coloquei a nishimiya no meu trabalho sobre bullying na escola, vão distribuir os trabalhos por aqui, os otaco vão me perseguir",2017
139,Desenhei meu trabalho de português sobre o bullying e ficou 🔝🔝❤,2017
140,"entendi. Concordo, principalmente ele criticar como ""adolescentes imaturos"" pq tem um FC, e chamar quem critica o trabalho de Bullying",2017
141,"Tô fazendo o trabalho de ed física com um aperto no coração, relatando um caso de bullying com uma menina que acabou tirando a própria vida...",2017
142,O episódio sobre bullying do Mamilospod é tão esclarecedor. Sempre pasma com o tanto que tenho a aprender ainda. Parabéns pelo trabalho!  —…,2017
143,To sofrendo bullying no trabalho. Estão falando do meu nariz até meu supervisor,2017
144,"Minha mãe tá brigando com meu pai, porque ele faz bullying com os colega de trabalho. Como proceder ?",2017
145,Hoje no trabalho de sociologia falando da experiência de bullying foi brabo,2017
146,Quem sofreu bullying o dia inteiro no trabalho e ta sofrendo c os coleguinhas olhando torto na faculdade? 🙋🏽,2017
147,"o que a gente chama de bullying, se acontecesse em outro local como trabalho, seria >assédio moral<",2017
148,imagina eu que trabalho em escolas amiga 😍😍😍 todo dia lembrando de traumas do passado sofrimento bullying ser empurrado amo muito,2017
149,O bullying veio...  Já estou no trabalho E aos que chegam na sala Em vez de Bom Dia Dizem: já tás aqui? e a cara de espanto 😱,2017
150,eu louca com os dados sobre obesidade indio bullying trabalho escravo na cabeça e me cai sobre desafios do surdo EU QUERO EXPLODIR,2017
151,"Trabalho Escravo? Indígenas? Bullying? Ética (ou a falta dela)? Não, negativo. Não existe tema mais atual e importante que escola para surdo",2017
152,"Hoje, eu tinha que assistir um filme a respeito do bullying para trabalho da escola, e cara pensa num filme que mexeu comigo.",2017
153,Bullying contra quem está realizando um trabalho honesto deveria dar prisao,2017
154,"Meu chefe é o tipo de pessoa que escreve “pancinha” num papel e cola na minha testa, sofro bullying no trabalho kkkkkkkk",2017
155,"vou ter que ir la na na pqp de bicicleta pra fazer um trabalho, so vou pq o tema é bullying",2017
156,"O tema ""trabalho infantil "" ""bullying"" vai surgir tantos  ""tnc"" hahaha",2017
157,Eu sofro bullying com isso kkk os clientes no meu trabalho perguntam se eu sou menor aprendiz kk,2017
158,Elogiou muito o nosso trabalho e ficou o restante da aula falando sobre bullying. Nós trouxemos a reflexão de uma aula maravilhosa ♥️,2017
159,"A gravação já foi? Se quiser eu anuncio no @PodProcura pra ajudar (Eu já sofri muitos anos de bullying, até no trabalho, mas hj não posso 😓)",2017
160,Estou sofrendo bullying no trabalho só q sou novin. Mt vacilo,2017
161,"Trabalho só com homens, sofro um bullying filho da puta",2017
162,tenho um trabalho sobre bullying  de 60 linhas para fazer e to louca para começar apesar de que a entrega só daqui a 10 dias,2017
163,Nunca pensei que ia sofrer bullying na vida adulta e no local de trabalho de pessoas que eu não tenho e nem quero ter o mínimo de intimidade,2017
164,"Bem, digamos que fiz o meu trabalho de casa de pt totalmente à pressa e se me pedirem pra repsponder em aula vou sofrer bullying",2017
165,quem é que vai sofrer bullying no trabalho amanhã porque ta com essa cor de camarão só de um lado E com marca de óculos de sol? quem será? 🙋,2017
166,"Ok Fran, admiro o seu trabalho,mas culpar o bullying e @jairbolsonaro pelo crime não faz sentido, não fosse a arma seria a faca ou canivete",2017
167,Eu sofro bullying no trabalho vou denunciar,2017
168,Sofro bullying no trabalho por morar no Engenho do Meio.,2017
169,Significa 4 pais chorando no banho e sofrendo bullying no trabalho.,2017
170,hoje tive um trabalho de artes que eu tinha que decorar uma blusa com o assunto bullying adivinha oque eu escrevi isso mesmo  Love Yourself,2017
171,Trabalho realizado com a turma do 6º ano da escola que trabalho sobre Bullying. Tema de grande… https://www.instagram.com/p/Baty6aTgISl/,2017
172,Colégios apostam em trabalho preventivo para minimizar casos de bullying entre estudantes https://glo.bo/2zRrcZ4,2017
173,Pensar que vou perder o metade do jogo do timão pra apresentar trabalho sobre bullying ja bate uma bad suprema,2017
174,Descobriram q não como carne no trabalho agora tô sofrendo bullying :( hahha,2017
175,Colégios apostam em trabalho preventivo para minimizar casos de bullying entre estudantes.  https://glo.bo/2yQaDyq,2017
176,"Como diferenciar bullying, assédio e brincadeira no ambiente de trabalho: https://www.cicbr.com.br/como-diferenciar-bullying-assedio-e-brincadeira-no-ambiente-de-trabalho/#Cyberbullying #Cyberstalking",2017
177,Hoje eu ouvir aqui no trabalho que vc precisa de bullying na infância pra amadurecer????? Vcs são louco bicho,2017
178,"Certamente o Google é dos primeiros a apoiar campanhas contra propagandas de brinquedos, trabalho infantil, anti bullying, e demais agendas",2017
179,"Estamos falando do mesmo. Sobre bullying, correto? É o primeiro trabalho do tsuyoshi ( nome do ator q faz o protagonista ).",2017
180,"eu penso ""não vou dar rt pq já sofro bullying o suficiente"", mas oq? tenho um lindo amigo chamado thomas que faz o trabalho",2017
181,Essa vai pro meu trabalho de bullying https://twitter.com/ItMeIRL/status/922880562574086144,2017
182,Exclusivo...humorista tem trabalho social contrs bullying. Assista a entrevista com Marcelo Bittencourt fb.me/724FRRdYe,2017
183,eu nem faço bullying com os coleguinhas de trabalho UHSUAHUSAHUSUAHUSA,2017
184,Hj no trabalho eu sofri menos bullying do que imaginei,2017
185,"Seja no ambiente escolar ou de trabalho, ser IGNORADO é um tipo de Bullying? #PapoDeSegundaNoGNT",2017
186,eu sofro bullying fazem 9 anos (contando com o trabalho) e eu nunca se quer fiz um ai com os bullies no máximo chamei um de lixo mas só isso,2017
187,"uma certa pessoa aqui dizendo que bullying não existe, que ansiedade é frescura e depressão em adolescente é falta de trabalho",2017
188,"Bullying na escola, no trabalho e na vida: superação fb.me/Tg06Ohzu",2017
189,"para os colegas de trabalho conservadores a culpa do menino ter atirado nos colegas de aula foi ""falta de laço"" e não a arma e o bullying",2017
190,O filme coreano de bullying no trabalho deu ruim... sabia q ia dá ruim...  #MPN #BTSShow  Até que gostei do filme,2017
191,Uma sobre Bullying outra sobre trabalho escravo infantil e outra sobre os colégios militares,2017
192,Assistindo um filme coreano q a moça recebe bullying no trabalho... quero v esse final pq o filme é meio loko #MPN #BTSShow,2017
193,"Problema que dão muita ênfase ao bullying,ninguém pensa em fortalece essa molecada pra lidar com as adversidades.O trabalho tem q ser global",2017
194,Precisa de um trabalho nas escolas anti bullying e tb algo no sentido de fortalecer essas crianças e adolescentes pros bullyings+,2017
195,"Deixei claro nos seus tweeters! Se bullying não fosse perigoso, essa tragédia não teria acontecido! É necessário mais trabalho em casa e +",2017
196,A maioria das pessoas sofrem com Bullying não é na só na escola. É no trabalho é em casa. Enfim é muito sério.,2017
197,Só me tornei uma pessoa tão insegura que trabalho isso até hoje. Tenho um monte de travas e barreiras que só eu sei. Bullying não é legal,2017
198,"Por isso tenho tanto orgulho do meu trabalho, de poder fazer uma peça como 'Bullying, aconteceu comigo'! O mundo precisa de mais respeito!!",2017
199,Sobre o bullying... colar cartaz em paredes não adianta muito ok? É preciso que seja feito um trabalho profundo dentro das salas de aula.,2017
200,"Gosto mto,um otimo amigo apesar de dar trabalho (PT's) kkk gosto mto mto ele e especial( apesar que eu faço as bullying com ele) às vezes!",2017
201,"Sim, na maioria das vezes tentamos fazer este trabalho de bullying , mas o desrespeito está gritante. A escola está frágil , sozinha , sem nenhum apoio , nadamos todos os dias contra a maré",2017
202,Exatamente!! As escolas não têm trabalho e cuidados efetivos mo conbate ao Bullying,2017
203,"Nós moramos em um país ond um garoto q sofre bullying em Goiânia prefere matar doq fl pra mãe q é policial... Belíssimo trabalho, “governo”!",2017
204,"O bullying é uma tortura psicológica feita por outras pessoas em ambientes como escola ou trabalho, sendo muito... fb.me/SNNt89Tu",2017
205,Exato. Ou chama os pais. Trabalho de professor é difícil. Não adianta culpar professor e deixar o bullying de lado,2017
206,Um dia no trabalho não se parece nada com isso. Mas... e um dia na escola? #Bullying #Goiânia... fb.me/6LQUTW4Ud,2017
207,Fiz um curta ano passado desse jeito pro trabalho sobre bullying e foi exatamente assim,2017
208,"Olha bem a sua sentença, eu trabalho para que frases como essa parem de existir. O maior problema é muito maior que o próprio bullying",2017
209,Tenho trabalho pra apresentar hoje sobre bullying e acontece isso na escola em Goiânia,2017
210,"vc q pratica Bullying com seus colegas.. seja de Colégio,Facu,Trabalho. enfim. seja lá o q for, olha só o resultado q ouve no colégio de..",2017
211,"Ele é gordo e sofre bullying por isso. Enfim, ajudei no trabalho, ele foi pro colégio e só então eu fiquei sabendo da notícia",2017
212,Deve ter um trabalho sério sobre bullying as escolas pais autoridades t q ter tolerância zero pq as sequelas são sempre catastróficas,2017
213,Só sofro de bullying no trabalho. Não mereço isto! 😂,2017
214,trouxe grão de bico de lanche pro trabalho eu mereço sofrer bullying,2017
215,Denúncia: sofro bullying no trabalho,2017
216,"bullying com a pessoa que se recusa a fazer um trabalho contigo, oi?",2017
