,tweets,ano
31,"Ela cumpre ordens! Não tem nada com o suicídio! Pior o cinegrafista acusado de assédio pela jornalista do SporTV! Sofreu linchamento virtual, perdeu o emprego e depois a jornalista diz que não houve nada...",2018
32,"👏🏻👏🏻  Leia esta história e você será surpreendido  Há muitos anos atrás, quando tudo estava iniciando em minha vida, eu andava de porta em porta dos comércios procurando emprego. Ninguém queria me contratar,... https://www.facebook.com/100005816102974/posts/1004541199749741/",2018
33,"E A MOCINHA, REPÓRTER, NÃO FOI CAPAZ DE SE DESCULPAR COM O ASSISTENTE, que provavelmente ficou muito apreensivo, já que procurou por ela varias vezes após a noticia... medo pelo emprego? “Repórter da Globo diz que assédio 'não aconteceu” https://youtu.be/_FmqqgvUDwk via @YouTube",2018
34,"esse ano vi muito caso de assédio nas escolas por parte de professores/funcionários no geral  e muita gente com medo e tal de explanar o abusador quem tá formando agora, aproveitem esparra o cara mesmo tira o emprego dele faz barraco na escola exijam uma posição",2018
35,"Mi mi mi? Ser acusado de assédio é gravíssimo. A turma do lacre julgou e condenou o cara sem verificar oq realmente aconteceu. A própria jornalista disse que não houve assédio. Isso causa revolta, pois ele poderia ter perdido o emprego injustamente.",2018
36,"A pessoa é tão cara de pau, que antes de apurar acusou, fez o cara ser perseguido e pode até ter perdido o emprego. Ai na nota ela diz que não houve assédio e não pediu desculpas para o cara que foi acusado injustamente.",2018
37,"Se eu estivesse nos EUA hoje (que tem pleno emprego), eu deixaria o emprego para me proteger se minha chefe fosse mulher, porque qualquer debate acalourado pode descambar para processo de assédio. Eu, heim!",2018
38,"Não foi assédio, ela desmentiu e esse ângulo do vídeo só confirma mais ainda q o kra tava apenas mexendo... Num cabo! Nego vê oq quer tbm e pré-julgou o kra q quase perdeu o emprego. Ele merece colocar um processo nessa galera por calúnia e difamação da imagem dele.",2018
39,"Aí é que tá! Se a mulher busca ser competente que pegue as provas, processe por assédio ganha uma grana em cima do cara e parte pra outro emprego.",2018
40,"2018 e ainda temos mulheres que têm que pedir as contas do emprego pra se livrar de assédio, pq a única resposta que o chefe dar para a pessoa é: por isso que é complicado contratar mulher.",2018
41,Vendo uma entrevista de emprego que é uma mistura de assédio com humilhação.  Advinhem em quem o entrevistador votou pra presidente?!,2018
42,"Um absurdo isso de denunciar qualquer forma de assédio. Mulher só merece e tem emprego desde que não diga nada e enalteça o homem, que com toda sua compaixão, nos da local de fala e trabalho, porque sozinhas não merecemos, né?!",2018
43,"Aqui vai para vc a definição de assédio :constranger alguém com o intuito de obter vantagem ou favorecimento sexual, prevalecendo-se o agente de sua condição de superior hierárquico ou ascendência inerentes ao exercício de emprego, cargo ou função. +",2018
44,"Pra garantir o emprego os ""caras"" na Globo são obrigados a beijar outros ""caras"" nada contra mas  isso deveria ser considerado assédio moral. Coitado do Bial é osso morar na zona sul pagar as contas é sofrido!",2018
45,"Assédio sexual, artigo 216 A do Código Penal, que estabelece: ""Constranger alguém com intuito de levar vantagem ou favorecimento sexual, prevalecendo-se o agente de sua forma de superior hierárquico, ou ascendência inerentes a exercício de emprego, cargo ou função."" FOI ASSÉDIO",2018
46,"Se quisesse não tem como não, a mulher já nasce com uma carga em cima dela!! do machismo, é a mulher que sofre assédio, e sofre estupro. é a mulher que é agredida pelo marido! é a mulher que se vira pra cuidar da casa, dos filhos, faculdade e emprego!",2018
47,"O assédio é definido na lei 10 224, de 15 de maio de 2001: ""Constranger alguém com intuito de obter vantagem ou favorecimento sexual, prevalecendo-se o agente de sua condição de superior hierárquico ou ascendência inerentes ao exercício de emprego, cargo ou função."" Está na lei.",2018
48,"4- No Brasil, o assédio está definido na lei10 224, de 15 de maio de 2001: ""Constranger alguém com intuito de obter vantagem ou favorecimento sexual, prevalecendo-se o agente de sua condição de superior hierárquico ou ascendência inerentes ao exercício de emprego, cargo ou função",2018
49,"Procure saber oq realmente eh um assedio, aquilo no maximo foi uma brincadeira de mal gosto, respeitem o Silvio e a estoria de vida q ele tem, q ajuda crianças deficientes e da emprego pra muita gente...e nao e justo ele ser  Crucificado por uma simples brincadeira (de mal gosto)",2018
50,"Tá protegendo o patrão , ninguém é obrigado a aceitar assédio e brincadeiras de mal gosto , se você aceita por conta do seu emprego problema seu, ele está errado, isso tem que acabar, idade não é desculpa vota falta a de respeito, chega disso.",2018
51,"Ontem fiquei sabendo de 1 caso de assédio no ambiente de trabalho partindo de um sujeito macho veio taxado de ""carinhoso com tds"".. a mulher com medo de perder o emprego não denuncia e a sociedade ainda passa pano :'(",2018
52,"Assédio pra mim é outra coisa. É, por exemplo, forçar alguém a transar para que a moça não perca o emprego, ou ganhe um emprego. É perseguir sem parar alguém... O resto é mimimi.",2018
53,Bicho é muito desestimulante kk eu nao tinha vergonha de procurar emprego nem nada mas depois do que aconteceu eu fiquei meio que travada pq um desses episódios de assédio foi tão horrível que eu passei mais de uma semana tendo pesadelo. É horrível e pior ainda é q a gente fica,2018
54,"Deixa de ser ridículo seu lixo! Foi assédio sim, u fala isso porque tu precisa do emprego. Tenha vergonha na sua cara!!!",2018
55,"Na minha opinião,  o assédio moral,  em cima de muitos repórteres da Globo é visível,  pois muitos não podem dar sua opinião própria sobre diversos assuntos,  a maioria são obrigados ter expressão comunistas socialistas, se não perde o emprego.",2018
56,"Recentemente fui vítima de assédio duas vezes quando tava procurando estágio/ emprego.. eu simplesmente parei de procurar pq fiquei com medo além da vergonha pelo que acontece. Enfim, ser mulher por si só carrega tanto estigma e tanta luta e essa luta não para nuncaa",2018
57,"Ela hj seria vítima de assédio moral, talvez ele perdesse o emprego e fosse processado. Teriam zilhares de Feminazis gritando hashtags de apoio a pobre Hillary. 😁😁😁😁",2018
58,"ei po, a primeira pergunta que ele me fez na entrevista foi ""em quem voce votou?"" eu fiquei mto ""nossa, será que vale pegar o emprego ou se eu sair daqui hoje com o processo por assedio garantido já tá bom?""",2018
59,"@RogerioVilela considerando que o voto é secreto e o assédio é real, o negócio é mudar de emprego e lembra-Los que a discriminação poderia levar a processos. OU Peça para alguém fazer uma representação no MPT, eles adorarão conhecer essa empresa e firmar um TAC.",2018
60,"O assédio moral é conduta abusiva e repetitiva, que causa danos físicos ou psicológicos à vítima, ameaçando seu emprego. #consultesempreumadvogado #advocaciaigorxaxa #nenhumdireitoamenos… https://www.instagram.com/p/Bp1j6r7AJkd/?utm_source=ig_twitter_share&igshid=n37nwaph14f4",2018
61,"Vão na dele sim. O dele, com papai presidente e uma legião de fãs idiotas, tá mais que garantido.  O seu eu quero ver quando for demitido do emprego por assédio contra a colega. Aí vai cobrar dele que machismo não importa.",2018
62,"Sabe o que o novo feminismo conseguiu? Que as mulheres fossem preteridas nas oportunidades de emprego, devido ao clima de que tudo é assédio sexual. Os que ainda tem funcionárias mulheres evitam qualquer contato físico, até mesmo aperto de mãos. Nem olho no olho existe mais.",2018
63,"6) ASSÉDIO SEXUAL/MORAL: Dá pra falar da diferença nos salários por gênero -- que se intensifica quando a mulher é negra -- e sobre como a crise pode fazer mulheres a se sujeitarem a abusos, por dificuldade de punir e de arranjar emprego. Bom falar do #MeToo, também; #Enem2018",2018
64,"Família tradicional brasileira os maridos trabalham, mulheres em casa fazendo comida e a amante junto do marido como secretária... Triste realidade... Quando também não pega a empregada doméstica que fica com medo de perder emprego e aceita o assédio...",2018
65,"@EncontroFatima Assédio sexual não é qualquer tipo de violação a sexualidade de uma pessoa. É preciso o agente estar envolvido prevalecendo-se do seu nível hierárquico, inerente a cargo, emprego ou função.",2018
66,"Não foi assédio para ocupar uma vaga de emprego, certo ?",2018
67,"Eu sou diferente dele e dos filhos dele, porque sou pobre procuro emprego há dias e n acho, tenho que lutar todos os dias contra o machismo em todo lugar que vou, inclusive com o assédio dos homens que n me respeitam, olho para o futuro e só vejo desespero, essa é nossa diferença",2018
68,"Imagina eu tendo q esbarrar c ele pela instituição. Não me cumprimenta, me ignora, me ameaçou c advogado... Um inferno. Assédio moral e não posso processar pq ninguém quer testemunhar. As pessoas têm medo de perder o emprego, se queimar",2018
69,"pergunte para um homem hetero branco se ele já foi espancado na rua por andar junto a um homem. ou sofrido assédio, tentativa de estupro ou estupro. ou se foi vítima de violência por ser preto, de invisibilidade social, não conseguiu emprego pela pele e muito mais.",2018
70,"Não é uma arma que vai mudar a situação de um assalto,um assédio ou outra violência. A educação em casa para ensinar a ouvir um não,o conhecimento para que possamos ter um emprego. Não precisamos de uma arma na mão,e sim na consciência. Sabedoria é a melhor arma.",2018
71,"Acabei de escutar de uma mulher que vai votar no coiso pq prefere sofrer assédio a perder seu emprego. Sério, a que ponto chegamos?",2018
72,"Como pode ter gente tão burra !!!!!!!!!!! O povo pensa que o problema è só assédio e homofobia, o resto pra eles tá bom, vivem nessa bolha de querer lacrar mas a hora que não ter emprego pra eles vem pedir ajuda, tem que tomar no CU MESMO !!!",2018
73,... mas é o gays que não tem apoio da família? Os negros que não conseguem emprego por serem negros? As mulheres que sofrem assédio ou recebem menos pq são mulheres? Os idosos que são abandonados a sorte? Os artistas que não são respeitados? Me angustia todo mundo...,2018
74,"Que notícia maravilhosa, me indiquem por favor, sou formada em direito; sofro assédio, perdi meu emprego, não tive ampla defesa administrativa, e depois arrumei um péssimo advogado",2018
75,"Efeito Trump! Uma democracia responde ao machismo com o mais amplo debate sobre assédio e muda em definitivo as relações sociais, de emprego e trabalho. A reação feminina gerou um marco histórico quando o abuso não rechaçado do Presidente soterrou vários outros agressores R.I.P.",2018
76,"Assédio Moral é toda e qualquer conduta abusiva que atente, por sua repetição ou sistematização, contra a dignidade ou integridade física ou psíquica de uma pessoa, ameaçando seu emprego… https://www.instagram.com/p/BpUyuqZA9E4/?utm_source=ig_twitter_share&igshid=1ge2426g83ken",2018
77,"pensa comigo, ela foi errada em se exaltar no lugar de trabalho, Biel já foi acusado de assédio e fez a menina perder o emprego, tem todo um histórico de desrespeito por mulheres, já agrediu sua ex, pensa você ter que dividir um ambiente assim com ele",2018
78,"A matéria trata-se de pressionar um profissional a fazer algo que não é verdadeiro,que é errado para que ele mantenha seu emprego. Isso é assédio. Se vc acha normal, que pena. Mas Bolso quer acabar com a Justiça do Trabalho justamente para beneficiar esse tipo de empresário",2018
79,Ele pratica assédio moral com os funcionários e os coage a votar no candidato dele. Até o tráfico de droga gera riqueza e emprego. Não vejo vantagem,2018
80,"Assédio Moral é toda e qualquer conduta abusiva que atente, por sua repetição ou sistematização, contra a dignidade ou integridade física ou psíquica de uma pessoa, ameaçando seu emprego ou degradando o clima de... https://www.facebook.com/100002682275354/posts/1818946704871388/",2018
81,E mais compassivas para quem cometeu assédio há muito tempo atrás não seja condenado com a perda do emprego hoje XD,2018
82,"Achas? Se for, quer dizer que ainda tenho emprego. Viva o assédio no trabalho!",2018
83,Vai chamar o Underwood pra seu governo já que ele perdeu o emprego na casa branca por assédio.,2018
84,"esse texto peguei de uma materia a respeito de assedio em grandes empresas. Onde uma gerente adjunta foi assediada por seus superior, durante 20 anos. Nao denunciou antes por medo de perder o emprego. Ta me entendendo??",2018
85,"E mais, pessoas realmente estão perdendo o emprego até por expor um pensamento. Esse é o amor que vcs sempre desejam, que os dependentes de uma pessoa morta de fome porque a feminista  o acusou de assédio.",2018
86,"Pq o plano econômico de Bolso é inspirado no de outra nulidade corrupta: o Collor. (Fonte: https://theintercept.com/2018/09/20/bolsonaro-economia/) Isso vai fazer a situação de emprego e comércio piorar ainda mais. E você vai ter que aceitar qualquer coisa (salário baixo, horas extras, assédio) pra sobreviver.",2018
87,Essa fala representa a institucionalização do Assédio Moral e o emprego como moeda de barganha eleitoral pior do que já é. https://cartacampinas.com.br/2018/09/vice-de-bolsonaro-defende-demissao-de-servidores-concursados-de-prefeitura-e-do-governo/,2018
88,"Meu exemplo clássico é a diferença entre cafajestice e assédio. Cafajestes, gente desagradável, sempre vai existir, e enfrentar e superar é o que a vida exige. O assédio envolve poder e falta de alternativas, como patrão e empregado, que não pode perder o emprego.",2018
89,"a uma semana atrás um menino veio me pedindo ajuda pois estava sofrendo assédio no meu antigo emprego, eu o ajudei e tudo mais, e hj vi ele fazendo uma publicação a favor do Bolsonaro..... juro para vocês que não entendi",2018
90,"Fora que, conseguir emprego aqui é um inferno. Afinal, o que enfrentamos para estudar, para chegar ao trabalho, é uma luta diária. Ônibus cheios, trânsitos, assédio, metrô cheio, assaltos.. eles acham o que? Que tudo são flores aqui??????",2018
91,"o quão ruim é essa ostracização? eu sonho em ir pro japão, mas sendo trans fico com o pé atras com essas coisas — É difícil pra mim dizer, mas pode ser difícil conseguir emprego, sofrer assédio moral de superior... https://curiouscat.me/birdmad/post/671241289?1538969943",2018
92,"Nós precisamos ter mais cuidado e empatia ao falar sobre assédio em ambientes de trabalho, nem todo mundo pode ser dar ao privilégio de arriscar perder o emprego",2018
93,"Mas como eu disse, tem assedio q vc caga, têm assédio que vc pode se levantar e combater, e têm assédio q vc tem q baixar a cabeça, ou fica sem emprego...",2018
94,"Assédio Moral é toda e qualquer conduta abusiva que atente, por sua repetição ou sistematização, contra a dignidade ou integridade física ou psíquica de uma pessoa, ameaçando seu emprego ou degradando o clima de trabalho.",2018
95,Já tá na hora de a geração de emprego parar de justificar tudo nesse País. Inclusive assédio moral e sonegação/isenção de impostos.,2018
96,"Ela mentiu por acaso???? não!!!! Você coagiu seus funcionários, tentou comprar seus votos através da ameaça de emprego. E vc tem como saber qual dos seus funcionários votaram no SEU candidato. Isso é assédio moral.  Não sei como ainda não ingressaram com uma ação civil contra vc",2018
97,Fantástico este vídeo! Expressa exatamente o medo de perder o emprego e como o assédio moral deforma a nossa autoestima. #EleNão,2018
98,"Ele pode falar isso para os amigos dele, para os funcionários que dependem dele para manter o emprego é ASSEDIO e espero que o @trabalho esteja tomando providências porque isso é CRIME! #eleNão #EleNunca",2018
99,"Vdd. Creche não é pra povão. Programa de emprego pra jovens infratores não é. Conscientização de assédio contra mulher também não é. Ah, faça-me o favor. Vc não deve nem ter lido os projetos da moça.  Esses jovens infratores podem se tornar pessoas de bem, graças a esse projeto",2018
100,"Assédio moral é isso. Alienando o povo como a universal faz, nesse caso é ainda pior: quem contesta, perde o emprego. #ELENAO #CIROSIM https://www.facebook.com/100003035574092/posts/1843021845808983/",2018
101,Assédio moral! Muitos estavam contragidos para manter o emprego! Vejam o Brasil que teremos nos próximos anos! https://www.facebook.com/100000042305129/posts/2158893214122068/,2018
102,"Só pega leve cara... Lula não tem relação de emprego com as mulas... No seu caso realmente pode caracterizar assédio moral. Basta que um entre suas dezenas de empregados externe esse sentimento, seja ele real ou não.",2018
103,E se fosse o teu patrão te ameaçando de perder o emprego se não votar no PT ? Aí vc entende o que é assédio moral em cima de funcionário?,2018
104,Como vcs podem confundir uma coisa com outra? Uma coisa é fazer campanha pro candidato dele. Outra é ameaçar funcionário de perder  o emprego. Isso se chama assédio moral e é crime. Sindicato não tem esse poder.,2018
105,"Sabe oq o diretor da empresa falou: Se vc não voltar com ele,ninguém pode garantir seu emprego,pq vc só tá aqui pq ele pediu! Sério isso viu,ela veio me perguntar oq fazer,já falei pra de denunciar no MPT,pq isso é assédio moral mto forte! E ainda falam q não existe machismo!",2018
106,"Consuelo dando conselho errado. ""Emprego tá dificil, tem que aguentar assédio de patrão de vez enquando"", mais ou menos isso que ela disse. #ValeTudo30Anos",2018
107,"Nesse caso do dono da Havan é, ou deveria ser pelo menos, assédio moral. Deve ter muita gente naquela foto que botou a camisa com medo de ficar mal na frente do chefe ecorrer o risco de perder o emprego",2018
108,Que dó dessas trabalhadoras e trabalhadores. Dá p ver que se submetem a uma coisa dessa por puro medo de perder o emprego. Isso é assédio moral explícito!,2018
109,"Voltamos ao feudalismo. Com o senhor feudal @luciano_hang. Ele está coagindo seus funcionários a votar no Bozo, usando o artificio de ser o dono da empresa e ter poderes. Quem tem medo de perder emprego, vai nesse assedio moral vergonhoso. Cade @TSEjusbr, @MPF_PGR e @trabalho",2018
110,"Assédio moral é meus ovo, o cara mandou a real se o Haddad/PT ganhar o país vai afundar e muita gente vai ficar sem emprego sim! #EuDariaUmNobelPra ele também",2018
111,"Assédio moral, coação, abuso do poder econômico. Mas é isso que vocês querem, não é? Menos direitos pra mais emprego.",2018
112,"Indicar? Isso para mim se chama coronelismo, voto de cabresto, aquele mesmo da época da política do café com leite. A partir do momento em que se faz uma pergunta ameaçando o emprego da pessoa, deixa de ser uma indicação, e passa a ser assédio moral.",2018
113,"Tenho medo que os ""PATRÕES"" , tenham o controle da situação e muitos árbitros, com medo de perder o emprego, aceitem esse assédio moral. Vide profissionais de CallCenter( Vendas e Cobrança)... Os caras fazem coisa contra a sua vontade .",2018
114,Será q essa imbecil sabe q reclamando de assédio falso ela tira o emprego de alguém q talvez tenha só isso como fonte de renda pra uma família???   Desisto dos brasileiro sério não dá não tem como,2018
115,"Ou mude de emprego. Sempre o novo ou interessante serão passíveis de crítica, logo a palavra ""tolerar"" não se encaixa nesse contexto. Na minha terra chama-se assédio moral ou ignorância",2018
116,"Sofri muito assédio no meu segundo emprego. Meu primeiro foi telemarketing e apesar de cansativo, meus chefes eram legais. O segundo foi num banco e era assédio todo dia. O máximo que eu conseguia fazer era ir no banheiro pra chorar. Fiz reclamação formal no RH quando saí",2018
117,"ah tu é nova, emprego tem vários, pode ter certeza que iria ser um alívio, ele pode tá vendo que tu não se importa com isso e pode ser tornar um assédio mais grave, pensa nisso, e tu não e obrigada a aturar babaquice de macho, tu é uma baita mulher, mostre isso pra ti mesmo ❤️",2018
118,"A Comissão para a Igualdade no Trabalho e no Emprego disponibiliza um guia para a elaboração de códigos de conduta e combate ao assédio no trabalho, iniciativa integrada na Estratégia Nacional para a Igualdade e Não Discriminação.  cite.gov.pt/asstscite/downlo….",2018
119,"O assédio só pode ser cometido no ambiente LABORAL, ou seja, ambiente de TRABALHO, melhor dizendo, ambiente que envolva EXERCÍCIO DE EMPREGO, CARGO OU FUNÇÃO!!! #FolhaFakeNews PAREM DE PASSAR VERGONHA!!",2018
120,MOVIMENTO #WhyIDidnt! Lili Reinhart revela que não denunciou assédio sexual por medo de perder emprego. CONFIRA -> https://goo.gl/24cpaX,2018
121,"perdeu criança e quase morreu. 3 Porta-voz do líder do Comitê Judiciário do Senado, responsável por investigar acusação de tentativa de estupro contra indicado para Suprema Corte, renuncia quando descobrem que perdeu emprego anterior por assédio sexual. /2",2018
122,"existe muita mulher sendo desacreditada, perdendo emprego por falar sobre assédio. isso é uma realidade e tem que acabar",2018
123,A cada troca de calçada por medo - vote feminista. A cada assédio no ônibus - vote feminista. A cada estupro – vote feminista. A cada pergunta sobre maternidade na entrevista de emprego – vote feminista. O contínuo debate pode mudar nossas vidas.  #PalavraDaSemana #Mudança,2018
124,"Ao menos 42% das mulheres já sofreram assédio sexual https://buff.ly/2DdVn2r Do total, 15% dos casos acontecem no trabalho. O medo d perder o emprego ou sofrer julgamentos leva as mulheres a se calarem. #VIDEO @juremawerneck @dade_ferraz @BrunaCJPereira @fefelopes13 @revoltapreta",2018
125,No meu emprego anterior sofri assedio moral pq a DONA da empresa queria q eu desempenhasse 3 funções e recebesse apenas por 1. Eu me recusei e pedi demissão. Agora a mesma exalta o bozo e eu fico zero chocada com isso.,2018
126,"Assedio sexual - (1) conduta de constranger alguém; (2) com o intuito de obter vantagem ou favorecimento sexual; (3) devendo o agente prevalecer-se de sua condição de superior hierárquico ou de ascendência inerentes ao exercício do emprego, cargo ou função.   #FofocalizandoNoSBT",2018
127,"Assedio sexual - (1) conduta de constranger alguém; (2) com o intuito de obter vantagem ou favorecimento sexual; (3) devendo o agente prevalecer-se de sua condição de superior hierárquico ou de ascendência inerentes ao exercício do emprego, cargo ou função.",2018
128,"Tem que processar mesmo!!!! Com bolsonaro na presidência os advogados terão muitos mais emprego@do que ao tempo da Dilma e atual , os criminalistas brindam! Com bolsonaro os processos serão por assédio moral !",2018
129,"@erikaparaujo estar preso numa situação de assedio moral como num emprego por exemplo, mas precisar do dinheiro daquele trabalho deve ser muito desesperador 😟, não desejo pra ninguém. #elep3d2018 #assediooral #trabalhodecente",2018
130,"Eu consultor em uma startup promissora na Paulista. Time de 10 pessoas em dev. O time inteiro se organizou e pediu demissão.  Largaram a empresa, inclusive com pessoas emprestando dinheiro para aqueles que ficariam em problemas sem emprego. Tudo pra fugir do assedio moral diário",2018
131,Tenha muito cuidado. Eles são especialistas em pegar tudo que vc faz ou diz e tentar usar contra voce pra destruir sua reputação e seu emprego. Se preciso for faça uma denuncia de assedio no local de trabalho.,2018
132,"Queria não. Em se tratando de assédio moral, humilhações públicas, atrasos de salários, ninguém gostaria. Mas todos que estão sem emprego gostariam de ter um emprego mesmo nessas circunstâncias, apenas por necessidade, jamais por querer ter um chefe desgraçado da cabeça.",2018
133,"Nao tem como... tanta gente precisando de emprego por ai... mas vc sofrer assedio, criticas e criticas totalmente sem noção, pura perseguição, pressao... isso acaba com qualquer funcionário. Não há nem estímulo pra fazer as coisas corretamente. O cara é dono e um baita fdp.",2018
134,"NA MESMA SEMANA, JUNTO  COMIGO, que sou negra.  Tenho provas de assédio moral contra a empresa, e fui demitida com só 17 dias corridos NA CARTEIRA de trabalho, isso me prejudica pra outro emprego e to com receio de entrar com processo.",2018
135,Supervisor supostamente demitido por acompanhar uma colega de trabalho em denuncia de assédio sexual não consegue reintegração ao emprego → bit.ly/ProvaReexaminada,2018
136,"Deus obrigada pelo meu emprego de fim de semana, por mais que eu tenha que passar por situações de assédio tanto com mulher quanto com os homens, eu sei que o senhor tem algo melhor reservado pra mim . E não me deixa perder o resto de paciência que ainda tenho.",2018
