,tweets,ano
63,"sim, e mandaram isso pra mim depois que eu disse que escuto sim e que o que a pessoa tava dizendo era preconceito. Enfim, é muito assédio e ódio vindo de todas as partes. O trabalho tem que ser feito no nosso interior mesmo pra saber lidar...",2017
64,"#itautec O nome dele é Fernando José Trindade. Esse Fernando é um cara que já fez várias grosserias dentro da empresa com colegas de trabalho, já fez assédio moral em colega, já fez bullying em colega e já fez chacotas pesadas com colega.",2017
65,"""1. O motivo pelo qual não podemos tolerar 'graus de assédio' é porque um dia apertam sua bunda ou peito trabalho. E você deixa passar com uma risada. Você se torna condicionada a isso. 'Ela leva tudo na brincadeira,' eles dizem. E então? Você conhece um Schwahn. Um Weinstein.""",2017
66,Isso é buling ou assédio moral no trabalho 😂,2017
67,"Nossa, Jana, minha irmã é zen. Ela fica contando as histórias dos colegas de trabalho e fica eu e mamãe chocadas, quando não é assédio, é desrespeito",2017
68,"eu sou a pessoa que deixa de comprar algo por se sentir desconfortável com assédio de vendedor, tem macho que consegue ser escroto até no trabalho, como pode??? jesus",2017
69,"Precisamos falar sobre o assédio sexual!!!! Ele existe e é mais corriqueiro do que pensamos. Até quando, nós mulheres, ficaremos sem graças por situações que o sexo masculino nos coloca?? Quando poderemos trabalhar em paz? Pq parece que o ambiente de trabalho é território hostil!",2017
70,Gostei de um vídeo @YouTube youtu.be/UJpsYkvd9xA?aSOFRI ASSÉDIO NO TRABALHO - Jean-Luca,2017
71,ASSÉDIO MORAL NO TRABALHO https://biteable.com/watch/assdio-moral-1685623,2017
72,"Muito assédio em cima do Rueda , isso acaba prejudicando o seu trabalho no Flamengo.  #BBdebate",2017
73,Vice de Theresa May se demite por acusações de assédio sexual e milhares de fotos pornôs em seu computador de trabalho https://elpais.com/internacional/2017/12/20/actualidad/1513804333_979692.html,2017
74,"As raparigas são alvo de assédio sexual bem antes de integrar o mercado de trabalho, enquanto que os valores que... https://fb.me/8DDcUfOHq",2017
75,"""Quando Paris Alucina"", conta a história de um filme dentro de outro filme e o processo de criação de um roteiro dentro do contexto de Hollywood.  ""Se Meu Apartamento Falasse"", fala de assédio moral no ambiente de trabalho, busca pela ascensão profissional, suicídio e adultério.",2017
76,"TRABALHO, ADMINISTRAÇÃO E SERVIÇO PÚBLICO - Assédio Moral e Plano de Demissão  - 31/10/2017 - 10:22 portalminas.com/news/trabalh…",2017
77,"Relações de trabalho na era Temer: corte do feriado, demissões e assédio moral. bit.ly/2krhK8D",2017
78,Devia ser possível dizer a esta gaja o quanto o vestido justo que tem lhe fica bem. Sem ser acusado de assédio sexual no trabalho. Foda-se. Que regalo.,2017
79,"eu trabalho com entretenimento então tive que assistir ao clipe assim que ele foi lançado, e por mais lindo que seja enaltecer o morro do vidigal e o funk e etc, foi bem cagado ter um clipe dirigido por um cara que desde dois mil e bolinha tem acusações de assédio",2017
80,"https://www.significados.com.br/assedio-moral/ Os significados no google não são tão completos, mas eu te explico o porquê disso. É mais comum que ""assédio moral no trabalho"" seja visto como significado pois diversos movimentos sindicalistas usam esse termo para reivindicar ""direito dos trabalhadores"".",2017
81,"RT @daanlima_: É sobre assédio no mercado publicitário, mas poderia ser sobre qualquer área. Parabéns pelo trabalho @Iracroft 🖤  #MulheresPodcasters https://itunes.apple.com/br/podcast/anticast/id453067879?mt=2&i=1000397228548",2017
82,"Mas acusações de assédio vieram depois da gravação e ela fez uma declaração dizendo que repudia a atitude dele (por isso nunca mais o citou) e ela lançou o trabalho em respeito ao trabalho que os demais tiveram com a produção do clipe, o que eu acho bem justo",2017
83,"É sobre assédio no mercado publicitário, mas poderia ser sobre qualquer área. Parabéns pelo trabalho @Iracroft 🖤  #MulheresPodcasters https://itunes.apple.com/br/podcast/anticast/id453067879?mt=2&i=1000397228548",2017
84,"No Brasil as mulheres ainda ganham em média 30% a menos do que os homens para exercer a mesma função, mulheres também são maioria no trabalho doméstico, acumulando funções dentro e fora de casa. São as maiores vítimas de assédio sexual no trabalho cometido por homens...",2017
85,"Matt Damon: Vocês estão demonizando todos os homens. Deveriam olhar praqueles que nunca fizeram nada. Concordo, agora todos os produtores/atores de Hollywood, que não cometeram assédio ou abuso contra alguém ganharão essa belíssima placa, em homenagem ao seu trabalho:",2017
86,O final de 2017 foi palco para diversas denúncias de assédio sexual em Hollywood.  Nesse mesmo período saiu um artigo mostrando que assédio sexual no trabalho causa sintomas de depressão mais severas do que outro tipo de assédio no local de trabalho.  cienciaexplica.com.br/artigo…,2017
87,O diretor do clipe vem sendo acusado de assédio há anos. E nesta semana surgiram outras denúncias. Tem uma galera criticando com razão a escolha dele pro trabalho.,2017
88,O assédio sexual no trabalho finalmente começa a ser discutido na Suíça s.swissin.fo/49KHgy0,2017
89,6 características do assédio moral no trabalho- e como reagir  bit.ly/2kxHJdQ,2017
90,"Galera, surgiu a dúvida: existe uma cartilha sobre assédio no trabalho? Pra tipo imprimir e deixar espalhado onde for preciso.",2017
91,A pessoa ter cometido assédio não muda a qualidade do trabalho dela Infelizmente Mas é real,2017
92,Sobre abuso e assédio:  No trabalho o caminho é longo pois: assédio moral  Ninguém da moral qdo vc conta o q passa,2017
93,"Ouvindo e pensando na quantidade de ""gente"" que conheço que devia ser OBRIGADO ouvir esse episódio.   MÃO NA PERNA, PIADINHAS ETC NÃO É NORMAL   ROMATINZAR O TRABALHO EXCESSIVO NÃO É NORMAL   NÃO AO ASSÉDIO MORAL NÃO AO ASSEDIO SEXUAL",2017
94,"o clipe não se resume apenas ao Terry Richardson, e todo o trabalho de uma equipe não conta? desde q surgiu as primeiras imagens da Anitta na favela sabia-se q ele fazia parte da produção, as criticas à Anitta só vieram depois q surgiu os relatos de assédio em Hollywood.",2017
95,"""A cantora divulgou um comunicado em que explica que vai lançar o clipe dirigido pelo fotógrafo em consideração às outras pessoas envolvidas no trabalho, mas que repudia assédio e violência contra a mulher, e espera uma investigação."" https://www.google.com.br/amp/s/g1.globo.com/google/amp/https://g1.globo.com/pop-arte/musica/noticia/anitta-diz-que-vai-lancar-clipe-dirigido-por-terry-richardson-acusado-de-assedio-nos-eua.ghtml",2017
96,Eu amo meu trabalho mas tem duas coisas q eu não suporto Sol Assédio,2017
97,Assédio Moral contribui para a ocorrência de transtornos mentais no ambiente de trabalho bit.ly/OcorrenciaTranstornos,2017
98,"Mt coisa ali é falsa, eles tentam mostrar pro público uma coisa que não acontece de verdade dentro da empresa.Antes eu acompanhava muito mais do que hoje em dia, mas sei de muitas história de trabalho quase escravo, assédio, idol que perdeu 20kg em 40 dias pra poder debutar, etc",2017
99,Você sofre assédio no trabalho:   ( ) procura seus direitos na justiça   (X) reclama no Twitter,2017
100,Exatamente as justas causas mais comum é roubo e furto com certeza provado mas por falar mal de gerente onde ele estava fora do ambiente de trabalho ela foi completamente abusada isso sim assédio moral. Eu fodia com certeza só pela desaforo de ter feito FAKE.,2017
101,"val nem me chamou pra trabalhar, acho que ficou brava por eu sofrer assédio no trabalho e fala pra ela que é dona, acho que ela queria que eu ficasse quieta e aguentasse igual ouço os abusos dela",2017
102,6 características do assédio moral no trabalho- e como reagir https://fb.me/8zCFu0JD0,2017
103,mais um dia tendo o trabalho de ser mulher e sofrer assédio,2017
104,"Com 10 eps the good doctor, que é centrada em um autista, já falou de racismo e assédio no ambiente de trabalho QUE SERIEZONA DA PORRA",2017
105,"Nota: assédio, não sexual, no trabalho tbm é feito por mulheres sob homens e mulheres com cargos mais baixos.",2017
106,"Mais Ricco: Paolla Oliveira e Débora Falabella vão dar um tempo da TV depois do trabalho em #AForçadoQuerer. Paolla tá gravando #Assédio, a série do novo GloboPlay, e Débora, #SeEuFecharOsOlhosAgora, que só vai em 2019.",2017
107,Matt Damon fala que existem níveis diferentes entre assédio/estupro e a internet já quer a cabeça dele.  'obviamente estuprar uma criança é diferente de um flerte desnecessário no trabalho'  Depois me perguntam porque falo das coisas que falo no meu podcast. Cultura da Revolta,2017
108,"Trabalho com duas investigadoras absurdamente competentes. Inteligentes, proativas, sangue no olho. Uma delas foi minha aluna na academia. Mas elas têm dois defeitos: são jovens e bonitas. Ouvir uma delas dizer quão corriqueiro e degradante é ficar desviando de assédio é foda.",2017
109,Assédio no trabalho que fala,2017
110,"Vocês conhecem assédio moral? Senão:  Pra deixar claro, eu trabalho das 9h às 17h e hoje fui pra empresa, então ele sabe que eu estava na rua.  Ocultando o nome do corno e coisas que não posso colocar online.",2017
111,meu deus..olha o nível do jornalista. Pregando punição e castigo ao um profissional só que ele não quer mudar sua condição de trabalho. Isso é assedio moral fera.,2017
112,"Sofreu assédio, mas aceitou o assédio pra nao perder o trabalho? Tinham que denunciar na hora, mas agora que estao com a vida feita, resolvem falar?",2017
113,"Só o que me faltava,tô sofrendo assédio no trabalho kkkk tô rindo pra não chorar",2017
114,"Segundo o site, o objetivo do mecanismo é aumentar a conscientização, sem ferir o trabalho artístico dos filmes ou das séries. 👊 bit.ly/BdBRottenApples #assedio #rottenapples",2017
115,"Perdoe discordar... Me parece que o assedio é muito mais em função da ausência de DINHEIRO no mercado, da safra de jogadores, e pela ""facilidade"" em negociar por estes lados. Tive o trabalho de tentar ver revelações da temporada. Não chegam a 8. 3 do Grêmio. Imagine a briga.",2017
116,O futebol não foi perfeito nos últimos 3 anos. Mas desenvolveu uma linha de contratação que rendeu neste ano o assédio de grandes clubes do Brasil em nossas “apostas”. O DADE tem trabalhado bem nestas análises e acredito que o amadurecimento deste trabalho tenha refletido nisso.,2017
117,caso de assédio e estupro na uepa e os HOMENS do meu trabalho fazendo piada lgbtfóbica (todas as siglas) e machista pra caralho,2017
118,MPT apresenta cartilhas de combate ao assédio sexual no trabalho. https://buff.ly/2CldtLm,2017
119,"Com isso tbm poderia ter uma série de assédio no trabalho, QUERIA MUITO, mas é foda fazer sozinha.",2017
120,"assédio no trabalho é somente a coisa mais CU do mundo! eu só quero SUMIR, apenas!",2017
121,"Hayek foi fantástica neste artigo em que conta o desenvolvimento do assédio em seu ambiente de trabalho. Um ""por trás das câmeras"" triste e realista do filme Frida, projeto pessoal da atriz.  Vale muito a leitura!",2017
122,Assédio sexual no trabalho: debate no @SenadoFederal propõe programa de ressocialização. https://buff.ly/2z82u8c,2017
123,@smp_ifsp contra o assédio no ambiente de trabalho.  #ASSEDIONAO smp.ifsp.edu.br/index.php/co…,2017
124,Todos percebemos que a mulher fazia assédio no trabalho. Eu passei por isso quando era mais novo. Acredito que o tesoureiro se sentia manietado e com medo,2017
125,Muito provavelmente por medo. Já deves ter ouvido falar em assédio no trabalho (votaste essa lei em Setembro),2017
126,"Não sei o q é pior, o próprio ato de assédio ou a mulher colega de trabalho dos macho defendendo eles https://twitter.com/psiqueu/status/940727361464623105",2017
127,Também acho importante diferenciar assédio sexual/estupro de uma tentativa de paquera ou conquista amorosa. Teve um cara que ficou atrás de mim um tempão no trabalho e não denunciei porque atração não correspondida por alguém e paquera mal sucedida não equivale a assédio.,2017
128,CAS - Assédio no trabalho - TV Senado ao vivo - 12/12/2017 https://youtu.be/fldQZyO2LY0 via @YouTube,2017
129,esse caso da Salma Hayek é emblemático de como funcionam as engrenagens do assédio e do abuso no trabalho. quem poderia imaginar que por trás da realização de um filme lindo como o Frida teve tanto sofrimento -- Harvey Weinstein Is My Monster Too https://nyti.ms/2AAG8i7,2017
130,Sesau realiza Simpósio de Enfrentamento ao Assédio Moral no Trabalho dlvr.it/Q5pQ59,2017
131,"Bixo, o que me irrita mermo é que eu sei muito bem do que esse caba é capaz pra chegar agora e pagar de ""ain eu me preocupo com assédio no ambiente de trabalho"". Se preocupa o caralho, dava umas secada violenta nas recepa, mó hipocrisia do caraio.",2017
132,Assédio sexual no trabalho: debatedoras propõem programa de ressocialização https://www12.senado.leg.br/noticias/materias/2017/12/12/assedio-sexual-no-trabalho-debatedoras-propoem-programa-de-ressocializacao?utm_medium=share-button&utm_source=twitter,2017
133,Assédio sexual no trabalho: debatedoras propõem programa de ressocialização bit.ly/2z7mDLC,2017
134,Assédio sexual no trabalho: debatedoras propõem programa de ressocialização bit.ly/2z7mDLC,2017
135,Assédio moral no ambiente de trabalho is a thing,2017
136,#senado                      Áudio:                                           CAS estuda medidas para combater assédio contra mulheres no trabalho                  ift.tt/2ASqoE8,2017
137,Sinceramente achei inadequado por ela ter 15 anos e por ele fazer durante o trabalho. Fora isso vida que segue. Não vi assédio. Foi uma brincadeira com tom de cantada que quando viu que era menor tentou freiar e não conseguiu. Assédio está ligado a insistência não uma única vez.,2017
138,"a guria tem 15 anos, ele não esta ali para fazer brincadeira com um criança segundo o estatuto, se levar ao pé da letra poderia juntar assédio + pedofilia, não é mimimi o repórter que criou a situação, esta ali a trabalho não para brincar, concordo contigo na parte de generalizar",2017
139,A novela falando sobre Assédio no trabalho 👏🏻👏🏻 #Apocalipse16,2017
140,"Vish, assédio no trabalho 😖 #Apocalipse16",2017
141,"a questão, legítima, que se coloca é: era amor ou trabalho de puta? no caso da segunda hipótese: se tem dado para o torto vinha queixar-se de assédio? [válido para ambos]",2017
142,Assédio sexual no trabalho: debatedoras propõem programa de ressocialização: A Comissão de… https://goo.gl/fb/ioax6S,2017
143,"Pra quem está em SPaulo: logo mais, às 21h30, nos Canais 9 da Net e 186 da Vivo será reprisada a Reportagem Especial da TV AFPESP, s/o Encontro/debate que mantive com associados/as, abordando temas como assédio no trabalho, preconceito, solidão dos idosos e distribuição de renda.",2017
144,"Já sofri assédio no trabalho, e em transporte público de H e M. Acho necessário relativizar tudo. Claro que o homem n tem a percepção da mulher pois esta sofre de maneira muito maior e até violenta. Mas discurso branco no preto e de exclusão incita mais raiva do que reflexão.",2017
145,"O homem não fica desconfortável ao ouvir um ""elogio"" no trabalho pq não sabe se foi um reconhecimento do seu trabalho ou uma tentativa de assédio.",2017
146,Assédio sexual no trabalho: debatedoras propõem criação de programa de ressocialização https://www12.senado.leg.br/noticias/materias/2017/12/12/assedio-sexual-no-trabalho-debatedoras-propoem-criacao-de-programa-de-ressocializacao?utm_medium=share-button&utm_source=twitter,2017
147,#senado                       Assédio sexual no trabalho: debatedoras propõem programa de ressocialização                  ift.tt/2BGVvpy,2017
148,Será que isto ainda se pode transformar num caso de assédio no local de trabalho por parte de superior hierárquico?,2017
149,Simpósio discute o enfrentamento ao assédio moral no trabalho roraimaemfoco.com/simposio-d…,2017
150,ATENÇÃO MULHERES   querem dicas para pararem de sofrer assédio na rua/trabalho/role? sejam feias que resolve,2017
151,CAS – Assédio no trabalho – TV Senado ao vivo – 12/12/2017 youtube.com/watch?v=fldQZyO2… https://noticiasdesalto.com.br/cas-assedio-no-trabalho-tv-senado-ao-vivo-12-12-2017/,2017
152,"""Quando você se cala diante de uma situação de abuso ou agressão, você é cúmplice. Quando você vir, reaja, faça alguma coisa, não fique do lado do agressor, por favor"".  As palavras de @Karolconka depois de ter que lidar com assédio em um trabalho no RJ precisam ser escutadas...",2017
153,"Assédio sexual, moral e psicológico em ambientes de trabalho é tema de audiência pública da Comissão de Assuntos Sociais (CAS) do @SenadoFederal nesta terça-feira. A vice-presidente da ANPT, Ana Cláudia Bandeira Monteiro, é uma das participantes da audiência.",2017
154,isto depois de ter aguentado assédio constante no local de trabalho (de cariz não sexual) e de me ter passado a semana passada,2017
155,"Mas assédio sexual é um assunto sério. Ao invés de ficarem alfinetando os fandoms, porque não estamos limitando e questionando esse índice alto de assédio no trabalho?",2017
156,O que fica mais bem evidenciado no assédio moral é a repetição de atitudes que tornam o ambiente de trabalho insustentável para o colaborador.  - Por Cris Santos  gestaofitness.com.br/asserio…,2017
157,Assédio moral no trabalho: sofrimento e “pranto pelos dias de hoje” esquerda.net/opiniao/assedio…,2017
158,ela é a única mulher e ainda por cima é negra nesse ambiente de machos que vivem desmerecendo o trabalho dela como médica e agora ta tendo que passar por assédio ISSO ME DEIXA PISTOLA,2017
159,"Hoje no curso debatemos sobre assedio sexual no trabalho, qse rolo morte...",2017
160,"Concordo e discordo. Liberdade na vida privada é fundamental, escrevi sobre isto. Mas assédio sexual no trabalho não é sobre sexo é sobre poder e destroi carreiras e sustento de mulheres, especialmente pobres e não brancas.",2017
161,"O Poder é afrodisíaco. Elas são quem sssediam. A não ser que Trump tenha ido na Casa ou no trabalho delas. Isto de assédio já está provocando asco, nojo mesmo. Se produzem toda vão aonde está a celebridade, fazem de tudo para levar um beliscão e depois vão se queixar de assédio.",2017
162,"Uma coisa é um assediador que faz do assédio meio de trabalho (vide harvey weinstein). Nesse caso ele é nocivo pra esse ambiente e tem que ser afastado, sim. Outra é ele ter cometido o crime em qqr lugar e “a la o cara ainda ta jogando futebol!!!1!1” Q q ces querem que ele faça?",2017
163,"Amanhã, 12/12, a vice-presidente da ANPT, participará de audiência pública no Senado Federal para debater o ""Assédio sexual, moral e psicológico no ambiente de trabalho"".   O evento será transmitido pela TV Senado às 14h.",2017
164,"O Geoffrey Rush tb foi acusado de assédio e afastado da Academia Australiana de Cinema e TV por ""comportamento inadequado""  Pô, gostava tanto do trabalho dele, não tá sobrando ninguém mesmo...",2017
165,eita que já vem mais um trabalho dá paolla pura ir vem a sere assedio e eu já tou contado os dia pra ver minha rainha brilhar mais uma vez,2017
166,"O YouTube não paga as minhas contas, eu trabalho. E se pra você assédio é banalidade então as suas prioridades estão bem deturpadas. Eu não ganho nem um terço de um salário mínimo do YouTube amor",2017
167,"#cspb Assédio sexual, moral e psicológico no ambiente de trabalho é discutido na CAS… https://goo.gl/fb/fote4u",2017
168,"Assédio sexual, moral e psicológico no ambiente de trabalho é discutido na CAS ift.tt/2C43ycQ #CSPB #ServidorPublico",2017
169,"sim, a colega de trabalho dele acusou ele de assédio sexual",2017
170,e  olha que se ele tivesse a chance ele trabalhava com o casey mesmo assim. sendo abuso ou assedio. pra ele tem que levar em conta o trabalho e a ARTE . até pra porra do polansky,2017
